"sample_id","source_video_id","split"
"W7BbL3NZvrU.001","W7BbL3NZvrU","train"
"W7BbL3NZvrU.004","W7BbL3NZvrU","train"
"w7O2QJu2Wl4.004","w7O2QJu2Wl4","train"
"w7O2QJu2Wl4.005","w7O2QJu2Wl4","train"
"w7wPDiQkiA4.001","w7wPDiQkiA4","train"
"w7wPDiQkiA4.004","w7wPDiQkiA4","train"
"W8NkAXNboT0.000","W8NkAXNboT0","train"
"W8NkAXNboT0.002","W8NkAXNboT0","train"
"w989xx44UQI.000","w989xx44UQI","train"
"w989xx44UQI.001","w989xx44UQI","train"
"w989xx44UQI.003","w989xx44UQI","train"
"w989xx44UQI.004","w989xx44UQI","train"
"Wa-HX5jP3ew.001","Wa-HX5jP3ew","train"
"Wa-HX5jP3ew.002","Wa-HX5jP3ew","train"
"Wa-HX5jP3ew.003","Wa-HX5jP3ew","train"
"wAl_Pm7xG3A.001","wAl_Pm7xG3A","train"
"WATt9OOVZh8.001","WATt9OOVZh8","train"
"WATt9OOVZh8.002","WATt9OOVZh8","train"
"WATt9OOVZh8.004","WATt9OOVZh8","train"
"wBCSJVBr4ZE.004","wBCSJVBr4ZE","train"
"wBCSJVBr4ZE.005","wBCSJVBr4ZE","train"
"Wbd7QufjK_E.002","Wbd7QufjK_E","train"
"wBSf7anTC_g.004","wBSf7anTC_g","train"
"Wby2oMliGz0.000","Wby2oMliGz0","train"
"Wby2oMliGz0.002","Wby2oMliGz0","train"
"Wby2oMliGz0.003","Wby2oMliGz0","train"
"Wby2oMliGz0.004","Wby2oMliGz0","train"
"Wby2oMliGz0.005","Wby2oMliGz0","train"
"WCLkd1Fek0w.001","WCLkd1Fek0w","train"
"Wd0V4MNvqcg.000","Wd0V4MNvqcg","train"
"Wd0V4MNvqcg.001","Wd0V4MNvqcg","train"
"Wd0V4MNvqcg.002","Wd0V4MNvqcg","train"
"WD1WsbooU2w.001","WD1WsbooU2w","train"
"WD1WsbooU2w.002","WD1WsbooU2w","train"
"wdeOWVDSeLE.001","wdeOWVDSeLE","train"
"wdeOWVDSeLE.002","wdeOWVDSeLE","train"
"wDvZdcb00Bg.001","wDvZdcb00Bg","train"
"wDvZdcb00Bg.002","wDvZdcb00Bg","train"
"wDvZdcb00Bg.003","wDvZdcb00Bg","train"
"wDvZdcb00Bg.004","wDvZdcb00Bg","train"
"Wev85dXzVGM.000","Wev85dXzVGM","train"
"WfCSCxADlrg.002","WfCSCxADlrg","train"
"WfCSCxADlrg.004","WfCSCxADlrg","train"
"WfCSCxADlrg.005","WfCSCxADlrg","train"
"WfjLOieAwGY.002","WfjLOieAwGY","train"
"wFZJ3gTKwwM.002","wFZJ3gTKwwM","train"
"WfZodMIIGR0.000","WfZodMIIGR0","train"
"WGP2HLnoma0.001","WGP2HLnoma0","train"
"wJl7DbsbrDA.000","wJl7DbsbrDA","train"
"wJl7DbsbrDA.001","wJl7DbsbrDA","train"
"wJl7DbsbrDA.005","wJl7DbsbrDA","train"
"wK_ExIjn5Q8.002","wK_ExIjn5Q8","train"
"wK_ExIjn5Q8.004","wK_ExIjn5Q8","train"
"wK_ExIjn5Q8.005","wK_ExIjn5Q8","train"
"WkbvQZU475o.003","WkbvQZU475o","train"
"wm94g-5Cg5s.000","wm94g-5Cg5s","train"
"wm94g-5Cg5s.002","wm94g-5Cg5s","train"
"wm94g-5Cg5s.003","wm94g-5Cg5s","train"
"wm94g-5Cg5s.004","wm94g-5Cg5s","train"
"wm94g-5Cg5s.005","wm94g-5Cg5s","train"
"WMp0lsXbOqM.002","WMp0lsXbOqM","train"
"WMp0lsXbOqM.003","WMp0lsXbOqM","train"
"wNH5FmWVr-M.001","wNH5FmWVr-M","train"
"WosLI6krxUg.001","WosLI6krxUg","train"
"WosLI6krxUg.002","WosLI6krxUg","train"
"WOyix7rTgwI.001","WOyix7rTgwI","train"
"WpEZOSrENL0.002","WpEZOSrENL0","train"
"WpMPrPnk1po.000","WpMPrPnk1po","train"
"WQg0-M4Yn3s.000","WQg0-M4Yn3s","train"
"-Wqk9eex6bQ.002","-Wqk9eex6bQ","train"
"-Wqk9eex6bQ.003","-Wqk9eex6bQ","train"
"-Wqk9eex6bQ.004","-Wqk9eex6bQ","train"
"-Wqk9eex6bQ.005","-Wqk9eex6bQ","train"
"wr4dP9MuHME.004","wr4dP9MuHME","train"
"wr4dP9MuHME.005","wr4dP9MuHME","train"
"WRz1F6DqmRQ.000","WRz1F6DqmRQ","train"
"WRz1F6DqmRQ.002","WRz1F6DqmRQ","train"
"WRz1F6DqmRQ.004","WRz1F6DqmRQ","train"
"WRz1F6DqmRQ.005","WRz1F6DqmRQ","train"
"wsBrLt5coeM.000","wsBrLt5coeM","train"
"WT1YjeADatU.000","WT1YjeADatU","train"
"WT1YjeADatU.001","WT1YjeADatU","train"
"WT1YjeADatU.002","WT1YjeADatU","train"
"WT1YjeADatU.003","WT1YjeADatU","train"
"wTo1uZns2X8.000","wTo1uZns2X8","train"
"wTo1uZns2X8.001","wTo1uZns2X8","train"
"wTo1uZns2X8.003","wTo1uZns2X8","train"
"wTo1uZns2X8.005","wTo1uZns2X8","train"
"wTpb1CfMnVM.005","wTpb1CfMnVM","train"
"WTzDOt2GO1M.002","WTzDOt2GO1M","train"
"WTzDOt2GO1M.005","WTzDOt2GO1M","train"
"WU2_ELn71Rw.000","WU2_ELn71Rw","train"
"WuHLxhCSnGs.001","WuHLxhCSnGs","train"
"WuHLxhCSnGs.003","WuHLxhCSnGs","train"
"WuHLxhCSnGs.004","WuHLxhCSnGs","train"
"WuHLxhCSnGs.005","WuHLxhCSnGs","train"
"wuhoIm_jPc0.002","wuhoIm_jPc0","train"
"wuhoIm_jPc0.003","wuhoIm_jPc0","train"
"wuhoIm_jPc0.004","wuhoIm_jPc0","train"
"wuhoIm_jPc0.005","wuhoIm_jPc0","train"
"WuIKjBb7s4Q.000","WuIKjBb7s4Q","train"
"WuIKjBb7s4Q.002","WuIKjBb7s4Q","train"
"WuIKjBb7s4Q.003","WuIKjBb7s4Q","train"
"WuIKjBb7s4Q.004","WuIKjBb7s4Q","train"
"WuIKjBb7s4Q.005","WuIKjBb7s4Q","train"
"WUNXs4r_xCU.000","WUNXs4r_xCU","train"
"WUNXs4r_xCU.001","WUNXs4r_xCU","train"
"WUNXs4r_xCU.002","WUNXs4r_xCU","train"
"WUNXs4r_xCU.003","WUNXs4r_xCU","train"
"WUNXs4r_xCU.004","WUNXs4r_xCU","train"
"WuoQDp7pU24.001","WuoQDp7pU24","train"
"WuoQDp7pU24.002","WuoQDp7pU24","train"
"WuoQDp7pU24.003","WuoQDp7pU24","train"
"wVpjBxCirAQ.001","wVpjBxCirAQ","train"
"wVpjBxCirAQ.004","wVpjBxCirAQ","train"
"wVpjBxCirAQ.005","wVpjBxCirAQ","train"
"WWdCfiraNQk.003","WWdCfiraNQk","train"
"WwGca41TJVU.002","WwGca41TJVU","train"
"WwGca41TJVU.003","WwGca41TJVU","train"
"Wx_oe0SxD9w.000","Wx_oe0SxD9w","train"
"Wx_oe0SxD9w.001","Wx_oe0SxD9w","train"
"Wx_oe0SxD9w.002","Wx_oe0SxD9w","train"
"Wx_oe0SxD9w.003","Wx_oe0SxD9w","train"
"wxpXOLNwW1E.000","wxpXOLNwW1E","train"
"wxpXOLNwW1E.002","wxpXOLNwW1E","train"
"wy1szFSVpEI.002","wy1szFSVpEI","train"
"Wy4hWbeibhU.000","Wy4hWbeibhU","train"
"Wy4hWbeibhU.002","Wy4hWbeibhU","train"
"wYixHjntI-4.001","wYixHjntI-4","train"
"wYixHjntI-4.002","wYixHjntI-4","train"
"wYixHjntI-4.004","wYixHjntI-4","train"
"wYixHjntI-4.005","wYixHjntI-4","train"
"WyLqK6wzYLU.000","WyLqK6wzYLU","train"
"WyLqK6wzYLU.001","WyLqK6wzYLU","train"
"WYXRdYT4F0Q.003","WYXRdYT4F0Q","train"
"wYZJ2HXfvmQ.001","wYZJ2HXfvmQ","train"
"wYZJ2HXfvmQ.002","wYZJ2HXfvmQ","train"
"wYZJ2HXfvmQ.003","wYZJ2HXfvmQ","train"
"wYZJ2HXfvmQ.005","wYZJ2HXfvmQ","train"
"wzCdM6Fe_4A.001","wzCdM6Fe_4A","train"
"wzCdM6Fe_4A.003","wzCdM6Fe_4A","train"
"wzCdM6Fe_4A.004","wzCdM6Fe_4A","train"
"WZnLayQeIZ0.000","WZnLayQeIZ0","train"
"WZnLayQeIZ0.005","WZnLayQeIZ0","train"
"x0CZuHnJ0Hs.004","x0CZuHnJ0Hs","train"
"x0CZuHnJ0Hs.005","x0CZuHnJ0Hs","train"
"X1EjfXX3NTk.000","X1EjfXX3NTk","train"
"X1EjfXX3NTk.003","X1EjfXX3NTk","train"
"X1EjfXX3NTk.004","X1EjfXX3NTk","train"
"X4NG3EGtUvo.003","X4NG3EGtUvo","train"
"X4NG3EGtUvo.005","X4NG3EGtUvo","train"
"x57nEfACdXA.001","x57nEfACdXA","train"
"x57nEfACdXA.002","x57nEfACdXA","train"
"x57nEfACdXA.003","x57nEfACdXA","train"
"x57nEfACdXA.005","x57nEfACdXA","train"
"X5aKCrWf6a4.001","X5aKCrWf6a4","train"
"X5aKCrWf6a4.003","X5aKCrWf6a4","train"
"X5aKCrWf6a4.005","X5aKCrWf6a4","train"
"x6Tluj4dJTU.002","x6Tluj4dJTU","train"
"x6Tluj4dJTU.004","x6Tluj4dJTU","train"
"X7S71Som15M.001","X7S71Som15M","train"
"X7S71Som15M.002","X7S71Som15M","train"
"X8RfXbeIQvo.001","X8RfXbeIQvo","train"
"X9AEEGzWSU8.001","X9AEEGzWSU8","train"
"X9AEEGzWSU8.002","X9AEEGzWSU8","train"
"X9AEEGzWSU8.003","X9AEEGzWSU8","train"
"X9AEEGzWSU8.005","X9AEEGzWSU8","train"
"xA3GCTL5o-k.000","xA3GCTL5o-k","train"
"XAO4l8Ej-J8.003","XAO4l8Ej-J8","train"
"XAO4l8Ej-J8.005","XAO4l8Ej-J8","train"
"Xauhek9-iKA.001","Xauhek9-iKA","train"
"XB4JOAiEanw.000","XB4JOAiEanw","train"
"XB81sertsYU.000","XB81sertsYU","train"
"xbAb00tGeBQ.000","xbAb00tGeBQ","train"
"xBiI0Oo1vBw.000","xBiI0Oo1vBw","train"
"xBiI0Oo1vBw.005","xBiI0Oo1vBw","train"
"XbsA_lCKQLs.002","XbsA_lCKQLs","train"
"XbsA_lCKQLs.003","XbsA_lCKQLs","train"
"XbsA_lCKQLs.004","XbsA_lCKQLs","train"
"XcEFSi3uaJM.000","XcEFSi3uaJM","train"
"XcEFSi3uaJM.002","XcEFSi3uaJM","train"
"XcEFSi3uaJM.005","XcEFSi3uaJM","train"
"xcMwMi4fdis.001","xcMwMi4fdis","train"
"xcMwMi4fdis.002","xcMwMi4fdis","train"
"xcMwMi4fdis.005","xcMwMi4fdis","train"
"xcVy0l2nfV0.001","xcVy0l2nfV0","train"
"xDjhf8wrNWQ.001","xDjhf8wrNWQ","train"
"xDjhf8wrNWQ.003","xDjhf8wrNWQ","train"
"xDjhf8wrNWQ.004","xDjhf8wrNWQ","train"
"xDjhf8wrNWQ.005","xDjhf8wrNWQ","train"
"xe3l76e8yE4.001","xe3l76e8yE4","train"
"xeE08Vn-HXI.000","xeE08Vn-HXI","train"
"xeE08Vn-HXI.001","xeE08Vn-HXI","train"
"xEmwNv4OxGE.001","xEmwNv4OxGE","train"
"XEpdSMQfEOs.002","XEpdSMQfEOs","train"
"XEpdSMQfEOs.003","XEpdSMQfEOs","train"
"XEpdSMQfEOs.004","XEpdSMQfEOs","train"
"xerGtxpxW6Q.002","xerGtxpxW6Q","train"
"xerGtxpxW6Q.003","xerGtxpxW6Q","train"
"XfK7WZ3skUM.001","XfK7WZ3skUM","train"
"xfLVThCzEEk.000","xfLVThCzEEk","train"
"xfMOELCuN94.003","xfMOELCuN94","train"
"xfMOELCuN94.004","xfMOELCuN94","train"
"Xfmu-7JuDGg.000","Xfmu-7JuDGg","train"
"Xfmu-7JuDGg.001","Xfmu-7JuDGg","train"
"Xfmu-7JuDGg.002","Xfmu-7JuDGg","train"
"Xfmu-7JuDGg.004","Xfmu-7JuDGg","train"
"XFpzukISe6s.004","XFpzukISe6s","train"
"XFpzukISe6s.005","XFpzukISe6s","train"
"XFqLaKqrUHM.004","XFqLaKqrUHM","train"
"XfUqFt2amrM.000","XfUqFt2amrM","train"
"XfUqFt2amrM.002","XfUqFt2amrM","train"
"XfUqFt2amrM.003","XfUqFt2amrM","train"
"xGo_wImhwkQ.003","xGo_wImhwkQ","train"
"xgRqkTXmZko.000","xgRqkTXmZko","train"
"xgRqkTXmZko.001","xgRqkTXmZko","train"
"xgwiqo2AsCA.000","xgwiqo2AsCA","train"
"xgwiqo2AsCA.001","xgwiqo2AsCA","train"
"xgwiqo2AsCA.002","xgwiqo2AsCA","train"
"xHb5_bc1JOA.000","xHb5_bc1JOA","train"
"xHb5_bc1JOA.001","xHb5_bc1JOA","train"
"xHb5_bc1JOA.003","xHb5_bc1JOA","train"
"XhgDsQlEnuU.000","XhgDsQlEnuU","train"
"XhgDsQlEnuU.001","XhgDsQlEnuU","train"
"XhgDsQlEnuU.002","XhgDsQlEnuU","train"
"xHsh2Rg5ANU.000","xHsh2Rg5ANU","train"
"X-i_eQ48DBw.000","X-i_eQ48DBw","train"
"X-i_eQ48DBw.001","X-i_eQ48DBw","train"
"X-i_eQ48DBw.004","X-i_eQ48DBw","train"
"XJj34u5IzU0.002","XJj34u5IzU0","train"
"XJj34u5IzU0.003","XJj34u5IzU0","train"
"XJj34u5IzU0.004","XJj34u5IzU0","train"
"XkeSLRAftxA.001","XkeSLRAftxA","train"
"XkeSLRAftxA.004","XkeSLRAftxA","train"
"XkeSLRAftxA.005","XkeSLRAftxA","train"
"xLfLuyIQOJE.002","xLfLuyIQOJE","train"
"xLfLuyIQOJE.003","xLfLuyIQOJE","train"
"xLfLuyIQOJE.004","xLfLuyIQOJE","train"
"xLfLuyIQOJE.005","xLfLuyIQOJE","train"
"XLKNGnpTO9k.001","XLKNGnpTO9k","train"
"XLKNGnpTO9k.005","XLKNGnpTO9k","train"
"XLV7teADu3c.000","XLV7teADu3c","train"
"XLV7teADu3c.002","XLV7teADu3c","train"
"xmaC2XOhPaE.001","xmaC2XOhPaE","train"
"xmaC2XOhPaE.003","xmaC2XOhPaE","train"
"xmD4FKMq2rk.000","xmD4FKMq2rk","train"
"xmD4FKMq2rk.001","xmD4FKMq2rk","train"
"xmD4FKMq2rk.005","xmD4FKMq2rk","train"
"XmWA7zTJj-c.003","XmWA7zTJj-c","train"
"XN5vpJU3ifw.000","XN5vpJU3ifw","train"
"XN5vpJU3ifw.001","XN5vpJU3ifw","train"
"XN5vpJU3ifw.003","XN5vpJU3ifw","train"
"XN5vpJU3ifw.004","XN5vpJU3ifw","train"
"XN5vpJU3ifw.005","XN5vpJU3ifw","train"
"XNWN7ScxVIA.002","XNWN7ScxVIA","train"
"XOioICna1hc.001","XOioICna1hc","train"
"XOioICna1hc.004","XOioICna1hc","train"
"XOioICna1hc.005","XOioICna1hc","train"
"xotlPVnG05U.000","xotlPVnG05U","train"
"XoyQKsK7OtA.000","XoyQKsK7OtA","train"
"xP6i_WO1LCM.000","xP6i_WO1LCM","train"
"xpSCu7PgJts.000","xpSCu7PgJts","train"
"xpSCu7PgJts.004","xpSCu7PgJts","train"
"XPV4pavXh94.001","XPV4pavXh94","train"
"XPV4pavXh94.005","XPV4pavXh94","train"
"XpY-cxkbYdo.002","XpY-cxkbYdo","train"
"XQ3do4LDFv8.000","XQ3do4LDFv8","train"
"XQ3do4LDFv8.003","XQ3do4LDFv8","train"
"XQ3do4LDFv8.004","XQ3do4LDFv8","train"
"xqGyF2T3pso.000","xqGyF2T3pso","train"
"xqGyF2T3pso.001","xqGyF2T3pso","train"
"xqGyF2T3pso.002","xqGyF2T3pso","train"
"xQHmbJ_lPjY.001","xQHmbJ_lPjY","train"
"xQHmbJ_lPjY.003","xQHmbJ_lPjY","train"
"xQHmbJ_lPjY.005","xQHmbJ_lPjY","train"
"XQZ5M9oLkXw.001","XQZ5M9oLkXw","train"
"XQZ5M9oLkXw.003","XQZ5M9oLkXw","train"
"XQZ5M9oLkXw.005","XQZ5M9oLkXw","train"
"xRhUBifOWiI.000","xRhUBifOWiI","train"
"xRhUBifOWiI.001","xRhUBifOWiI","train"
"xRhUBifOWiI.003","xRhUBifOWiI","train"
"xRhUBifOWiI.004","xRhUBifOWiI","train"
"xRLaEoXAsjk.001","xRLaEoXAsjk","train"
"XRoSKIIFp9c.003","XRoSKIIFp9c","train"
"XRoSKIIFp9c.004","XRoSKIIFp9c","train"
"xrxAyO8pKUo.002","xrxAyO8pKUo","train"
"xrxAyO8pKUo.003","xrxAyO8pKUo","train"
"xsDABUrvs6w.001","xsDABUrvs6w","train"
"xsDABUrvs6w.002","xsDABUrvs6w","train"
"xsLvl2qGrxU.000","xsLvl2qGrxU","train"
"xsLvl2qGrxU.001","xsLvl2qGrxU","train"
"xsLvl2qGrxU.002","xsLvl2qGrxU","train"
"xsLvl2qGrxU.003","xsLvl2qGrxU","train"
"XT4rTk6-Etc.000","XT4rTk6-Etc","train"
"XT4rTk6-Etc.001","XT4rTk6-Etc","train"
"xtDw9TlWiww.000","xtDw9TlWiww","train"
"xtDw9TlWiww.002","xtDw9TlWiww","train"
"xUdaVBK1b8w.001","xUdaVBK1b8w","train"
"xun35caJTQI.002","xun35caJTQI","train"
"xun35caJTQI.003","xun35caJTQI","train"
"xun35caJTQI.005","xun35caJTQI","train"
"xVJDjbiIjTo.001","xVJDjbiIjTo","train"
"xvLi31p57oA.004","xvLi31p57oA","train"
"XvV4YdhpC2w.001","XvV4YdhpC2w","train"
"XvV4YdhpC2w.002","XvV4YdhpC2w","train"
"XvV4YdhpC2w.004","XvV4YdhpC2w","train"
"xX5Imr7UmaA.002","xX5Imr7UmaA","train"
"xyOq5SL0Evc.000","xyOq5SL0Evc","train"
"xyOq5SL0Evc.002","xyOq5SL0Evc","train"
"xyOq5SL0Evc.003","xyOq5SL0Evc","train"
"xyOq5SL0Evc.004","xyOq5SL0Evc","train"
"XYt6WL-l7do.001","XYt6WL-l7do","train"
"XYt6WL-l7do.002","XYt6WL-l7do","train"
"XYt6WL-l7do.004","XYt6WL-l7do","train"
"XYt6WL-l7do.005","XYt6WL-l7do","train"
"xyWpSrfFlQw.004","xyWpSrfFlQw","train"
"xZ9iwqHw7GY.002","xZ9iwqHw7GY","train"
"xZ9iwqHw7GY.003","xZ9iwqHw7GY","train"
"xZFZ0Mvjiuo.000","xZFZ0Mvjiuo","train"
"xZFZ0Mvjiuo.001","xZFZ0Mvjiuo","train"
"xZFZ0Mvjiuo.003","xZFZ0Mvjiuo","train"
"xZFZ0Mvjiuo.005","xZFZ0Mvjiuo","train"
"xzRYaxrhne8.002","xzRYaxrhne8","train"
"xzRYaxrhne8.003","xzRYaxrhne8","train"
"xzRYaxrhne8.004","xzRYaxrhne8","train"
"xzRYaxrhne8.005","xzRYaxrhne8","train"
"Y-_JeJoCjUo.001","Y-_JeJoCjUo","train"
"Y-_JeJoCjUo.005","Y-_JeJoCjUo","train"
"y0UCXXk9tlM.002","y0UCXXk9tlM","train"
"y0UCXXk9tlM.003","y0UCXXk9tlM","train"
"y0UCXXk9tlM.004","y0UCXXk9tlM","train"
"y0UCXXk9tlM.005","y0UCXXk9tlM","train"
"y1e8xPAaL9k.000","y1e8xPAaL9k","train"
"y1e8xPAaL9k.002","y1e8xPAaL9k","train"
"Y1LrgyCJtpU.000","Y1LrgyCJtpU","train"
"Y1LrgyCJtpU.001","Y1LrgyCJtpU","train"
"Y1LrgyCJtpU.002","Y1LrgyCJtpU","train"
"Y1LrgyCJtpU.003","Y1LrgyCJtpU","train"
"Y1LrgyCJtpU.005","Y1LrgyCJtpU","train"
"Y1LXjxAQihQ.004","Y1LXjxAQihQ","train"
"Y2An1KkoHzY.002","Y2An1KkoHzY","train"
"y2UF49ddapI.001","y2UF49ddapI","train"
"y2UF49ddapI.003","y2UF49ddapI","train"
"y4Ej1YSEQf0.000","y4Ej1YSEQf0","train"
"y4Ej1YSEQf0.002","y4Ej1YSEQf0","train"
"Y6iogSmj6FQ.002","Y6iogSmj6FQ","train"
"Y6iogSmj6FQ.003","Y6iogSmj6FQ","train"
"Y6iogSmj6FQ.005","Y6iogSmj6FQ","train"
"y6LC5kAJmHw.004","y6LC5kAJmHw","train"
"y6sy0HBe-Zs.000","y6sy0HBe-Zs","train"
"y6sy0HBe-Zs.005","y6sy0HBe-Zs","train"
"y7MEVu2nyes.000","y7MEVu2nyes","train"
"y7MEVu2nyes.001","y7MEVu2nyes","train"
"y7MEVu2nyes.003","y7MEVu2nyes","train"
"y7MEVu2nyes.004","y7MEVu2nyes","train"
"Y8gv_ZK3w4A.000","Y8gv_ZK3w4A","train"
"Y8gv_ZK3w4A.002","Y8gv_ZK3w4A","train"
"Y8gv_ZK3w4A.003","Y8gv_ZK3w4A","train"
"Y8gv_ZK3w4A.004","Y8gv_ZK3w4A","train"
"Y9WX7ucPP-o.000","Y9WX7ucPP-o","train"
"Y9WX7ucPP-o.002","Y9WX7ucPP-o","train"
"ya8Ec_yTai8.002","ya8Ec_yTai8","train"
"ya8Ec_yTai8.003","ya8Ec_yTai8","train"
"Ya9Szm73LfE.002","Ya9Szm73LfE","train"
"Ya9Szm73LfE.003","Ya9Szm73LfE","train"
"yAVnxsaTyuE.001","yAVnxsaTyuE","train"
"YbdJd16c3eo.004","YbdJd16c3eo","train"
"yBlPsPBRv5E.001","yBlPsPBRv5E","train"
"yBlPsPBRv5E.002","yBlPsPBRv5E","train"
"yBMuZWldxLk.001","yBMuZWldxLk","train"
"YBsKLg3GMrE.005","YBsKLg3GMrE","train"
"YbxdeEd7wq4.001","YbxdeEd7wq4","train"
"YC3X1DcnUrk.000","YC3X1DcnUrk","train"
"YC3X1DcnUrk.001","YC3X1DcnUrk","train"
"YC3X1DcnUrk.005","YC3X1DcnUrk","train"
"YdxS3f4HXaA.005","YdxS3f4HXaA","train"
"YEbaKrAxo5I.001","YEbaKrAxo5I","train"
"yEE9FoKWdpU.005","yEE9FoKWdpU","train"
"yEWy_vXTTJU.005","yEWy_vXTTJU","train"
"YF2QVn1fK1E.002","YF2QVn1fK1E","train"
"YF2QVn1fK1E.005","YF2QVn1fK1E","train"
"yftfxiDNXko.000","yftfxiDNXko","train"
"yftfxiDNXko.001","yftfxiDNXko","train"
"yftfxiDNXko.002","yftfxiDNXko","train"
"yftfxiDNXko.004","yftfxiDNXko","train"
"yFZ3eUD6Pqs.000","yFZ3eUD6Pqs","train"
"yFZ3eUD6Pqs.001","yFZ3eUD6Pqs","train"
"yFZ3eUD6Pqs.002","yFZ3eUD6Pqs","train"
"yFZ3eUD6Pqs.003","yFZ3eUD6Pqs","train"
"yFZ3eUD6Pqs.004","yFZ3eUD6Pqs","train"
"yFZ3eUD6Pqs.005","yFZ3eUD6Pqs","train"
"YGJ33FXzJO8.005","YGJ33FXzJO8","train"
"YGrCXe2-fVk.001","YGrCXe2-fVk","train"
"YGrCXe2-fVk.004","YGrCXe2-fVk","train"
"ygUEI08LgcM.002","ygUEI08LgcM","train"
"yHwuRYr5lxk.003","yHwuRYr5lxk","train"
"yHwuRYr5lxk.004","yHwuRYr5lxk","train"
"yHwuRYr5lxk.005","yHwuRYr5lxk","train"
"yIe7Rp54-bU.001","yIe7Rp54-bU","train"
"yIe7Rp54-bU.004","yIe7Rp54-bU","train"
"yIM5bal1VVs.000","yIM5bal1VVs","train"
"yIM5bal1VVs.003","yIM5bal1VVs","train"
"yIM5bal1VVs.004","yIM5bal1VVs","train"
"yIM5bal1VVs.005","yIM5bal1VVs","train"
"YiX6thczM1w.001","YiX6thczM1w","train"
"YiX6thczM1w.002","YiX6thczM1w","train"
"YiX6thczM1w.005","YiX6thczM1w","train"
"yj2Y1Y26rd4.001","yj2Y1Y26rd4","train"
"yj2Y1Y26rd4.002","yj2Y1Y26rd4","train"
"Yj36y7ELRZE.000","Yj36y7ELRZE","train"
"Yj36y7ELRZE.001","Yj36y7ELRZE","train"
"Yj36y7ELRZE.004","Yj36y7ELRZE","train"
"YJ5CINQ8v_E.000","YJ5CINQ8v_E","train"
"YJ5CINQ8v_E.001","YJ5CINQ8v_E","train"
"YJ5CINQ8v_E.005","YJ5CINQ8v_E","train"
"YjXUMygVw7U.002","YjXUMygVw7U","train"
"YjXUMygVw7U.005","YjXUMygVw7U","train"
"ykm4JTvlOCQ.000","ykm4JTvlOCQ","train"
"YliKljQIX2o.002","YliKljQIX2o","train"
"YliKljQIX2o.003","YliKljQIX2o","train"
"YliKljQIX2o.004","YliKljQIX2o","train"
"YLKPVl-M3Ck.000","YLKPVl-M3Ck","train"
"YLKPVl-M3Ck.001","YLKPVl-M3Ck","train"
"--Ymqszjv54.001","--Ymqszjv54","train"
"--Ymqszjv54.003","--Ymqszjv54","train"
"--Ymqszjv54.004","--Ymqszjv54","train"
"--Ymqszjv54.005","--Ymqszjv54","train"
"ymrFbEMNBME.001","ymrFbEMNBME","train"
"ymrFbEMNBME.004","ymrFbEMNBME","train"
"YN0Xd70SqEo.004","YN0Xd70SqEo","train"
"YNlhBpVk1tw.000","YNlhBpVk1tw","train"
"YNlhBpVk1tw.001","YNlhBpVk1tw","train"
"YNlhBpVk1tw.002","YNlhBpVk1tw","train"
"YNlhBpVk1tw.004","YNlhBpVk1tw","train"
"YocrYFLm4CM.000","YocrYFLm4CM","train"
"YocrYFLm4CM.002","YocrYFLm4CM","train"
"yOzHZOg95Ug.001","yOzHZOg95Ug","train"
"yOzHZOg95Ug.003","yOzHZOg95Ug","train"
"yOzHZOg95Ug.004","yOzHZOg95Ug","train"
"yOzHZOg95Ug.005","yOzHZOg95Ug","train"
"yozI_jvMrTw.004","yozI_jvMrTw","train"
"yozI_jvMrTw.005","yozI_jvMrTw","train"
"YP7N98ECZaI.001","YP7N98ECZaI","train"
"YP7N98ECZaI.002","YP7N98ECZaI","train"
"YP7N98ECZaI.003","YP7N98ECZaI","train"
"YP7N98ECZaI.004","YP7N98ECZaI","train"
"YP7N98ECZaI.005","YP7N98ECZaI","train"
"YPMffqhP0C8.000","YPMffqhP0C8","train"
"YPMffqhP0C8.001","YPMffqhP0C8","train"
"YPMffqhP0C8.002","YPMffqhP0C8","train"
"YPMffqhP0C8.004","YPMffqhP0C8","train"
"YPnuq0tDDqk.000","YPnuq0tDDqk","train"
"YPnuq0tDDqk.003","YPnuq0tDDqk","train"
"yp-tfq1NxBk.003","yp-tfq1NxBk","train"
"yrToGVRf27U.003","yrToGVRf27U","train"
"yrToGVRf27U.004","yrToGVRf27U","train"
"yRVvI1x2DBI.002","yRVvI1x2DBI","train"
"yRVvI1x2DBI.004","yRVvI1x2DBI","train"
"yRVvI1x2DBI.005","yRVvI1x2DBI","train"
"YryBLVZgJj0.001","YryBLVZgJj0","train"
"YryBLVZgJj0.003","YryBLVZgJj0","train"
"YryBLVZgJj0.005","YryBLVZgJj0","train"
"ySEeioc339E.002","ySEeioc339E","train"
"ySEeioc339E.003","ySEeioc339E","train"
"ySEeioc339E.004","ySEeioc339E","train"
"y--uBBy7ebM.000","y--uBBy7ebM","train"
"y--uBBy7ebM.002","y--uBBy7ebM","train"
"y--uBBy7ebM.004","y--uBBy7ebM","train"
"y--uBBy7ebM.005","y--uBBy7ebM","train"
"YucM3Zzvekg.001","YucM3Zzvekg","train"
"yuE25dFTn2o.000","yuE25dFTn2o","train"
"yuE25dFTn2o.001","yuE25dFTn2o","train"
"yUESJPS0wS8.000","yUESJPS0wS8","train"
"yUESJPS0wS8.002","yUESJPS0wS8","train"
